,state_code,county_code,site_number,parameter_code,poc,latitude,longitude,datum,parameter,sample_duration_code,sample_duration,pollutant_standard,date_local,units_of_measure,event_type,observation_count,observation_percent,validity_indicator,arithmetic_mean,first_max_value,first_max_hour,aqi,method_code,method,local_site_name,site_address,state,county,city,cbsa_code,cbsa,date_of_last_change
65,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,2021-02-02,Parts per billion,No Events,24,100.0,Y,7.275,11.6,0,10,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
67,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,2021-02-03,Parts per billion,No Events,23,96.0,Y,8.6,25.2,18,24,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
66,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,2021-02-03,Parts per billion,No Events,23,96.0,Y,8.6,25.2,18,24,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
68,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,2021-02-04,Parts per billion,No Events,24,100.0,Y,17.733333,51.1,20,48,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
69,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,2021-02-04,Parts per billion,No Events,24,100.0,Y,17.733333,51.1,20,48,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
70,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,2021-02-05,Parts per billion,No Events,23,96.0,Y,12.43913,26.5,1,25,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
71,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,2021-02-05,Parts per billion,No Events,23,96.0,Y,12.43913,26.5,1,25,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
72,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,2021-02-06,Parts per billion,No Events,24,100.0,Y,20.5125,39.6,20,37,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
73,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,2021-02-06,Parts per billion,No Events,24,100.0,Y,20.5125,39.6,20,37,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
74,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,2021-02-07,Parts per billion,No Events,24,100.0,Y,11.683333,29.4,0,27,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
75,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,2021-02-07,Parts per billion,No Events,24,100.0,Y,11.683333,29.4,0,27,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
77,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,2021-02-08,Parts per billion,No Events,21,88.0,Y,14.266667,32.1,21,30,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
76,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,2021-02-08,Parts per billion,No Events,21,88.0,Y,14.266667,32.1,21,30,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
79,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,2021-02-09,Parts per billion,No Events,24,100.0,Y,19.2875,32.0,8,30,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
78,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,2021-02-09,Parts per billion,No Events,24,100.0,Y,19.2875,32.0,8,30,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
80,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,2021-02-10,Parts per billion,No Events,23,96.0,Y,19.291304,35.4,22,33,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
81,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,2021-02-10,Parts per billion,No Events,23,96.0,Y,19.291304,35.4,22,33,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
82,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,2021-02-11,Parts per billion,No Events,24,100.0,Y,16.6,22.4,18,21,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
83,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,2021-02-11,Parts per billion,No Events,24,100.0,Y,16.6,22.4,18,21,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
84,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,2021-02-12,Parts per billion,No Events,23,96.0,Y,15.1,24.4,20,23,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
85,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,2021-02-12,Parts per billion,No Events,23,96.0,Y,15.1,24.4,20,23,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
86,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,2021-02-13,Parts per billion,No Events,24,100.0,Y,16.3375,25.7,11,24,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
87,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,2021-02-13,Parts per billion,No Events,24,100.0,Y,16.3375,25.7,11,24,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
88,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,2021-02-14,Parts per billion,No Events,24,100.0,Y,15.479167,27.6,20,25,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
89,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,2021-02-14,Parts per billion,No Events,24,100.0,Y,15.479167,27.6,20,25,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
91,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,2021-02-15,Parts per billion,No Events,23,96.0,Y,16.421739,27.1,20,25,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
90,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,2021-02-15,Parts per billion,No Events,23,96.0,Y,16.421739,27.1,20,25,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
92,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,2021-02-16,Parts per billion,No Events,23,96.0,Y,13.334783,26.3,7,25,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
93,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,2021-02-16,Parts per billion,No Events,23,96.0,Y,13.334783,26.3,7,25,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
94,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,2021-02-17,Parts per billion,No Events,23,96.0,Y,10.03913,15.7,17,14,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
95,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,2021-02-17,Parts per billion,No Events,23,96.0,Y,10.03913,15.7,17,14,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
96,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,2021-02-18,Parts per billion,No Events,24,100.0,Y,15.566667,19.0,0,18,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
97,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,2021-02-18,Parts per billion,No Events,24,100.0,Y,15.566667,19.0,0,18,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
98,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,2021-02-19,Parts per billion,No Events,23,96.0,Y,13.317391,20.9,19,19,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
99,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,2021-02-19,Parts per billion,No Events,23,96.0,Y,13.317391,20.9,19,19,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
101,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,2021-02-20,Parts per billion,No Events,24,100.0,Y,7.45,12.4,23,11,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
100,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,2021-02-20,Parts per billion,No Events,24,100.0,Y,7.45,12.4,23,11,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
102,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,2021-02-21,Parts per billion,No Events,24,100.0,Y,12.2125,19.4,5,18,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
103,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,2021-02-21,Parts per billion,No Events,24,100.0,Y,12.2125,19.4,5,18,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
104,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,2021-02-22,Parts per billion,No Events,22,92.0,Y,19.204545,30.4,21,28,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
105,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,2021-02-22,Parts per billion,No Events,22,92.0,Y,19.204545,30.4,21,28,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
106,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,2021-02-23,Parts per billion,No Events,24,100.0,Y,16.575,35.4,7,33,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
107,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,2021-02-23,Parts per billion,No Events,24,100.0,Y,16.575,35.4,7,33,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
108,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,2021-02-24,Parts per billion,No Events,23,96.0,Y,29.343478,50.0,8,47,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
109,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,2021-02-24,Parts per billion,No Events,23,96.0,Y,29.343478,50.0,8,47,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
110,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,2021-02-25,Parts per billion,No Events,24,100.0,Y,14.775,46.4,21,43,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
111,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,2021-02-25,Parts per billion,No Events,24,100.0,Y,14.775,46.4,21,43,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
113,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,2021-02-26,Parts per billion,No Events,23,96.0,Y,17.36087,46.4,1,43,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
112,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,2021-02-26,Parts per billion,No Events,23,96.0,Y,17.36087,46.4,1,43,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
114,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,2021-02-27,Parts per billion,No Events,24,100.0,Y,13.2375,32.0,22,30,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
115,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,2021-02-27,Parts per billion,No Events,24,100.0,Y,13.2375,32.0,22,30,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
116,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,2021-02-28,Parts per billion,No Events,24,100.0,Y,19.270833,32.4,6,30,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
117,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,2021-02-28,Parts per billion,No Events,24,100.0,Y,19.270833,32.4,6,30,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
118,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,2021-03-01,Parts per billion,No Events,23,96.0,Y,14.53913,29.6,1,27,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
119,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,2021-03-01,Parts per billion,No Events,23,96.0,Y,14.53913,29.6,1,27,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
120,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,2021-03-02,Parts per billion,No Events,24,100.0,Y,10.404167,31.4,20,29,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
121,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,2021-03-02,Parts per billion,No Events,24,100.0,Y,10.404167,31.4,20,29,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
123,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,2021-03-03,Parts per billion,No Events,23,96.0,Y,21.843478,41.1,4,39,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
122,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,2021-03-03,Parts per billion,No Events,23,96.0,Y,21.843478,41.1,4,39,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
